55,121,263,305
13970.97385261374,2310.820096825605,321.34569183678434,914.3163086344583
13287.999063223437,2197.8550390137566,305.6366218378701,869.6197116102705
12927.092518059715,2138.1605534010587,297.3354279005296,846.0005463597128
12752.565426888465,2109.2935099169285,293.32113874299915,834.5787967064806
12615.214261349553,2086.575420469617,290.16193124749367,825.5899880531254
12719.199300262957,2103.7747023683037,292.5536860831132,832.3951841643986
13072.189019190346,2162.159733009358,300.67278548424554,855.4962406977788
13699.75484789049,2265.960065351259,315.10739666627444,896.5666541117221
14693.160914793389,2430.270923558057,337.956681419896,961.5791133466817
15374.41817234805,2542.951899019986,353.62624655237806,1006.1633082302245
15358.560331347357,2540.3289882577697,353.26150112080217,1005.125507802021
15147.043046730187,2505.34371111992,348.3964023182571,991.2829722047352
14936.114494225156,2470.455811159261,343.5448449144629,977.4789655874063
14716.978182477418,2434.21033546995,338.5045012384949,963.1378104353995
14539.019464969617,2404.7756958263144,334.41128141006936,951.4914814537862
14557.96264698053,2407.9089266340197,334.84699262054806,952.7311989160569
14779.53173637798,2444.5567874071025,339.94329249722045,967.2315647504308
15320.957673696954,2534.109452103076,352.3966042163312,1002.6646397551361
16091.110626085048,2661.4939092484906,370.1108549132498,1053.0665238284982
16540.359386241886,2735.8003301462854,380.4440038520699,1082.467156338333
16564.2668529722,2739.754661116153,380.99389833455643,1084.0317564127631
16296.81317019677,2695.5174195575155,374.84220915150877,1066.5285195915035
15856.536071916988,2622.69492503351,364.7154169722978,1037.7150284546526
15057.95859113888,2490.60900812306,346.3473750767854,985.452929757285
8744.06987246476,1446.282313781488,201.1219269521922,572.2468435325326
8343.185349439886,1379.975410477184,191.9012014854428,546.0113597969289
8111.6545974768605,1341.679875726812,186.5757738913505,530.8590629918936
8034.6638354799215,1328.9454878473903,184.8049131095649,525.8204801378554
7990.309934644188,1321.6092859114997,183.78473118809816,522.9177837822909
8044.518855973523,1330.5755230655138,185.03158795786038,526.4654320255538
8135.382604728193,1345.6045238288298,187.1215406350669,532.4119185215195
8394.65653532809,1388.4888220698663,193.08508773513398,549.3798397023966
8711.115261359866,1440.8315715191645,200.3639395408327,570.090162209113
9083.842028733165,1502.4811396707742,208.93700983580385,594.4828899938162
9358.443920742237,1547.9007057922997,215.25311463266718,612.4539341668608
9461.146453115844,1564.8878591795642,217.6153705975806,619.175197929707
9469.929529330311,1566.340593201004,217.81738970751277,619.7499975039947
9476.407869509,1567.4121204142762,217.9663976956916,620.1739659503426
9407.542597327742,1556.0217007764898,216.38243091097996,615.6671475912133
9376.67071932181,1550.9154457025452,215.67234834259403,613.6467686371923
9467.032432007478,1565.8614089446537,217.7507537125318,619.5603998884017
9754.618566363639,1613.4285882872932,224.3655084377408,638.381184720791
10119.66001049098,1673.8069924102015,232.76180898555492,662.2709542682918
10357.561657598346,1713.1562828034953,238.23377322980306,677.8401878876484
10740.4059615127,1776.4793067224755,247.03955649194222,702.8950476583018
10730.452339526051,1774.83296266904,246.81061371548842,702.2436428952278
10299.123707920146,1703.4905579973179,236.8896447841434,674.0157751446567
9549.892074620642,1579.5665185086846,219.6566043326655,624.9830657217263
9006.710346003307,1489.723443290089,207.16290774307643,589.4350847243835
8625.13031213955,1426.609531539778,198.38620389503996,564.4629638334945
8423.76915571273,1393.3040932861597,193.754705704316,551.2850858137676
8322.049027783753,1376.4794310722243,191.41504597637604,544.6281145200703
8355.76195284847,1382.0555996045096,192.19047533033893,546.8344229366218
8483.716332420667,1403.2194465139335,195.13354780767224,555.2082683992396
8942.44785869203,1479.0943311954359,205.68480938987318,585.2294909839643
9887.882090698342,1635.4705757289078,227.43069629620416,647.1024818136583
10625.289642343265,1757.4388943206184,244.3917716191442,695.3613761249537
10753.822398924498,1778.6984056575993,247.34814731800486,703.7730728882383
10753.593289028518,1778.6605105360716,247.34287757240187,703.7580790219143
10738.596848140995,1776.1800766486897,246.99794516304178,702.7766520562936
10723.828757249225,1773.7374121941955,246.65826502085628,701.8101692260925
10673.766548833788,1765.4570475955443,245.50678659366517,698.5338984318466
10720.518972720261,1773.189968852996,246.58213682746685,701.5935637120588
10714.625574404727,1772.2151919040293,246.44658305870632,701.2078761966417
10830.89312464972,1791.4460196579978,249.12084734162588,708.8168888879142
11065.953431670008,1830.3253481256309,254.52745806036762,724.2001738677986
11327.336545293034,1873.5585084123015,260.53951837683064,741.306128406714
11537.983542863794,1908.3998387631868,265.3845997492401,755.0917089450239
11523.245657240926,1905.9621703056173,265.04561435697946,754.1272028682157
11385.437734892595,1883.1685325947622,261.87590102025825,745.1085022256301
10725.469131748217,1774.0087326045389,246.6959951951313,701.9175218825728
9813.916920342723,1623.2366252594552,225.72942700098574,642.261905756434
10553.05098814215,1745.4905122209457,242.73021383824025,690.6337901780711
9863.587940256406,1631.4522866913094,226.87190772042499,645.5125756132879
9471.445561173132,1566.5913471489237,217.8522598823853,619.8492126806118
9283.802836288032,1535.5549581139187,213.5362986700565,607.5691235924088
9205.663338279412,1522.6305675697045,211.7390158669925,602.4553628673877
9276.243889296793,1534.304696907902,213.36243569700372,607.0744359218779
9552.05030224211,1579.9234926046802,219.706245621489,625.1243087540927
