0,1,2,3,4,5,6,7,8,9
0.7523309869083727,0.1463743484605571,0.0985156677743155,0.0065257734144485,0.0824079130327227,0.0459494244982446,0.0680394739113051,0.0680091495976619,0.1163701226392779,0.0552960910655396
0.7082115364908635,0.137790419416455,0.0927383474254913,0.0061430781093171,0.0775752105436247,0.0432547815935382,0.0640493894300063,0.0640208434454171,0.1095457515244293,0.0520533253274519
0.6855109752391555,0.1333737731254889,0.089765771538708,0.0059461717985479,0.0750886641830764,0.0418683203903522,0.0619963911195092,0.0619687601297178,0.1060344418179165,0.0503848412106782
0.6753472083062433,0.13139629939571,0.088434854290951,0.0058580105487847,0.0739753578909426,0.0412475573891886,0.0610771981484549,0.0610499768310839,0.1044623162175601,0.0496378075357783
0.666852779712532,0.1297436139785391,0.0873225322946052,0.0057843292605587,0.0730449055435126,0.0407287510232214,0.0603089771622793,0.0602820982310672,0.1031484029075915,0.0490134697041042
0.6710211730727871,0.1305546211985687,0.0878683719085218,0.0058204862061646,0.0735014979257162,0.0409833401326945,0.0606859592303084,0.0606589122830637,0.1037931675856157,0.0493198453058761
0.6880837246240235,0.1338743300897978,0.0901026659749026,0.0059684880128605,0.0753704748638174,0.0420254538271905,0.0622290659896104,0.0622013312996383,0.1064323932071947,0.050573937481801
0.7240575376826657,0.1408734349249439,0.0948133375776026,0.0062805274701732,0.0793109304738866,0.0442225931658808,0.0654824735425174,0.0654532888508717,0.1119968018388792,0.0532180014343438
0.7854195985200395,0.1528121053127975,0.1028485302050442,0.0068127864256548,0.086032332969582,0.0479703470542196,0.071031948986358,0.0710002909652722,0.1214882499771355,0.0577280936186045
0.8303764256821952,0.1615589553019976,0.1087355027290586,0.0072027451972566,0.0909567590100813,0.0507161336445833,0.0750977643283587,0.0750642942259536,0.1284421460433227,0.0610324062842199
0.8340002911775773,0.1622640185787012,0.1092100379209015,0.007234178868764,0.0913537055639019,0.0509374651288229,0.0754255002665584,0.075391884096484,0.1290026834656331,0.0612987592590793
0.8253282220583088,0.1605767712245091,0.1080744543876742,0.0071589567137663,0.090403795045486,0.0504078091766244,0.074641213787781,0.0746079471640478,0.1276612928217456,0.0606613649046126
0.8166803203037385,0.158894225899508,0.1069420355041995,0.0070839441882386,0.0894565317423556,0.0498796292722278,0.0738591129624041,0.0738261949108948,0.1263236403718747,0.060025746843855
0.809020283700279,0.1574038807103208,0.1059389748376881,0.0070175004765075,0.0886174760059445,0.0494117842948318,0.0731663529010613,0.0731337436037526,0.1251387903331583,0.0594627365611988
0.8025172196929139,0.1561386373883794,0.1050874165416549,0.0069610924287862,0.0879051513210775,0.0490146026635904,0.072578227379752,0.0725458802023826,0.1241329001475393,0.0589847634006967
0.8052409539145113,0.1566685701294252,0.1054440820257965,0.0069847182964968,0.0882035003945086,0.0491809576617846,0.072824557049454,0.0727921000861363,0.1245542057841802,0.0591849570098616
0.8155498161750059,0.158674273766531,0.1067939991065212,0.0070741381136297,0.0893326999614708,0.049810582516196,0.0737568721833959,0.0737239996992796,0.1261487746460252,0.0599426551457325
0.8419300714949056,0.163806845403041,0.1102484207827792,0.0073029623569862,0.0922223081578803,0.0514217849937749,0.0761426554687393,0.0761087196718654,0.1302292573062537,0.0618815956199191
0.8896170144368633,0.1730848697363055,0.1164928944383816,0.0077166023503963,0.0974457822871413,0.0543343163428664,0.0804553776171949,0.0804195196958311,0.1376054461048199,0.0653865709372216
0.9245542847406546,0.1798823036672446,0.1210678336261635,0.0080196507608556,0.1012726983425692,0.0564681477175329,0.083615042090322,0.083577775947363,0.1430095229017111,0.0679544493230883
0.9312577610162402,0.1811865394216323,0.1219456353559745,0.008077797199092,0.1020069755417651,0.05687756974369,0.0842212925400636,0.0841837561991191,0.1440464127412551,0.0684471527223112
0.9145014595029022,0.177926414876314,0.1197514438874057,0.0079324518273832,0.1001715442463778,0.0558541605997692,0.082705882488496,0.0826690215462144,0.1414545576987015,0.0672155698279116
0.8867714764919228,0.1725312387282009,0.1161202790926081,0.0076919199483764,0.0971340912261874,0.054160522051214,0.0801980322357904,0.0801622890099351,0.1371652999385851,0.0651774247926763
0.8387950210041906,0.1631968865139952,0.1098378945676246,0.007275768702197,0.091878904825188,0.0512303084118874,0.0758591270885642,0.0758253176566228,0.1297443295066105,0.0616511703942587
0.7758889475874218,0.1509578113318999,0.1016005177513646,0.0067301168698865,0.0849883761648412,0.047388252293977,0.0701700138982496,0.0701387400304861,0.1200140543941268,0.0570275937707256
0.734615392213943,0.1429275827734962,0.0961958595094548,0.0063721070642784,0.0804674038521812,0.0448674254911343,0.0664373070937608,0.0664076968451491,0.1136298846813941,0.0539940004238541
0.7144875822228762,0.1390114938117915,0.0935601783044934,0.0061975169840924,0.07826266837784,0.0436380978393514,0.0646169838230065,0.0645881848689364,0.110516526654303,0.0525146127160719
0.7066546195093832,0.1374875039274787,0.0925344734408107,0.0061295732987709,0.0774046708723342,0.0431596912137248,0.0639085846324015,0.0638801014026897,0.1093049285047387,0.0519388924186823
0.7006510021594222,0.1363194334993042,0.0917483163070691,0.0060774974874928,0.0767470539655916,0.0427930138244655,0.0633656281768463,0.0633373869358053,0.1083762924396934,0.0514976284305136
0.7080361682936401,0.1377562995861463,0.092715383443738,0.0061415569528858,0.0775560012761654,0.0432440707922049,0.0640335294427301,0.0640049905267322,0.109518625672945,0.0520404358200776
