2,41,44,69,80,99,108,162,188,192,196,209,275,282,325,347,361
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0016312438528984785,0.0,0.002128791995346546,4.459755655261688e-05,0.0,0.0,0.0,3.7485166103579104e-05,0.12848830223083496,0.0,0.17591840028762817,0.0,0.002059867139905691,0.0,0.0026022240053862333
0.045891329646110535,0.08141688257455826,0.3636517822742462,0.4569816291332245,0.5599892735481262,0.3778778910636902,0.1715138852596283,0.09979689121246338,0.3230169415473938,0.33770474791526794,0.5639855265617371,0.33819085359573364,0.5756642818450928,0.5574485063552856,0.5554643869400024,0.5449448823928833,0.5569784641265869
0.0817774161696434,0.24640214443206787,0.40567463636398315,0.48520687222480774,0.49576443433761597,0.4394831657409668,0.3578954339027405,0.1969456672668457,0.3265071511268616,0.513225793838501,0.5035087466239929,0.272278368473053,0.6815623641014099,0.6822057366371155,0.6754451394081116,0.6700103878974915,0.6771242618560791
0.04941951856017113,0.17335936427116394,0.42262983322143555,0.5630596280097961,0.5200282335281372,0.4250980317592621,0.37914928793907166,0.3112547695636749,0.3791572153568268,0.44804224371910095,0.520626962184906,0.36075595021247864,0.7194398641586304,0.48110339045524597,0.71957927942276,0.7143030166625977,0.7249724864959717
0.0798967108130455,0.05956484004855156,0.13410450518131256,0.3314031958580017,0.3980327546596527,0.48847877979278564,0.2544826865196228,0.0211021788418293,0.3268224895000458,0.5633115768432617,0.5888611674308777,0.346327543258667,0.727583646774292,0.49599382281303406,0.6635702848434448,0.6634074449539185,0.7355374097824097
0.1602594554424286,0.07862015813589096,0.13042788207530975,0.10753346979618073,0.16197262704372406,0.214199498295784,0.518397867679596,0.1973380595445633,0.3587327301502228,0.5704078674316406,0.5302281975746155,0.398716002702713,0.7171189785003662,0.6137936115264893,0.7211266756057739,0.5472003817558289,0.7221881747245789
0.02784791775047779,0.05953795090317726,0.06580399721860886,0.13493207097053528,0.2549866735935211,0.12605896592140198,0.1442958563566208,0.05707935243844986,0.23958587646484375,0.4066923260688782,0.5534899830818176,0.3659713864326477,0.680819571018219,0.5711490511894226,0.6350647807121277,0.48937222361564636,0.4695895314216614
0.00039610694511793554,0.018578005954623222,0.05293320119380951,0.056458231061697006,0.01998508907854557,0.05899205803871155,0.021945612505078316,0.0694352462887764,0.1609719693660736,0.3207376003265381,0.32177838683128357,0.29240426421165466,0.596950888633728,0.12198436260223389,0.3367599844932556,0.4312311112880707,0.5850367546081543
0.026507023721933365,0.0,0.012271597981452942,0.015853025019168854,0.024381520226597786,0.024058634415268898,0.008922922424972057,0.022820349782705307,0.03519369661808014,0.059469837695360184,0.17572297155857086,0.13242684304714203,0.3673228919506073,0.0012746761785820127,0.19407284259796143,0.23399947583675385,0.3138720691204071
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015460134018212557,0.0,0.0,0.0,0.0006992279668338597
0.2483832836151123,0.30431732535362244,0.32602131366729736,0.33339017629623413,0.33923405408859253,0.31827512383461,0.2740754783153534,0.24143661558628082,0.3106391429901123,0.3649426996707916,0.4012640118598938,0.30591070652008057,0.3870287239551544,0.3784829378128052,0.4311087727546692,0.43110787868499756,0.4841754734516144
0.6338849663734436,0.634125292301178,0.6444847583770752,0.6552777290344238,0.657465934753418,0.6623581647872925,0.6400138139724731,0.6291385889053345,0.6780183911323547,0.6809796690940857,0.6812575459480286,0.6898331642150879,0.7070344090461731,0.6913768649101257,0.7029284834861755,0.7000553607940674,0.7248271107673645
