0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0011868580477312207,0.0006966295768506825,0.0,0.0016312438528984785,0.003596427384763956,0.0,0.0,0.0033458007965236902,0.12128650397062302,0.0,0.00024688427220098674,0.0,0.0,0.0,0.0,0.0,0.0
0.15369804203510284,0.4032260477542877,0.41651657223701477,0.3636517822742462,0.3815963864326477,0.16256432235240936,0.2328275442123413,0.5566174387931824,0.5091696977615356,0.05901917815208435,0.39594149589538574,0.17997148633003235,0.058304570615291595,0.045891329646110535,0.009196090511977673,0.031852006912231445,0.07669173926115036
0.5572002530097961,0.4548901617527008,0.4592408537864685,0.40567463636398315,0.3849742114543915,0.40816590189933777,0.401719331741333,0.6698523163795471,0.4678305685520172,0.20746822655200958,0.4872775971889496,0.33670100569725037,0.24034014344215393,0.0817774161696434,0.04655683785676956,0.05265244469046593,0.06165550649166107
0.5946779847145081,0.5399982333183289,0.37520965933799744,0.42262983322143555,0.36904019117355347,0.255725234746933,0.1451951563358307,0.7138285040855408,0.6006160974502563,0.21405267715454102,0.4472838342189789,0.37601932883262634,0.15409895777702332,0.04941951856017113,0.18539859354496002,0.04871949180960655,0.05033550411462784
0.3367195129394531,0.2637177109718323,0.292626291513443,0.13410450518131256,0.27482980489730835,0.061962198466062546,0.435041218996048,0.7243415713310242,0.5248344540596008,0.32859140634536743,0.41122013330459595,0.467422217130661,0.067409947514534,0.0798967108130455,0.18489722907543182,0.10229466110467911,0.0998472049832344
0.31252509355545044,0.260203093290329,0.08010410517454147,0.13042788207530975,0.09892448037862778,0.12953118979930878,0.086529940366745,0.7150783538818359,0.6030942797660828,0.07134617120027542,0.13075858354568481,0.38546428084373474,0.06124643236398697,0.1602594554424286,0.09457109868526459,0.10486669838428497,0.22214625775814056
0.22100456058979034,0.07801113277673721,0.11958067864179611,0.06580399721860886,0.08307892829179764,0.05480446666479111,0.05050278827548027,0.6201408505439758,0.5092133283615112,0.0730680599808693,0.23859769105911255,0.06378406286239624,0.038979172706604004,0.02784791775047779,0.02496662549674511,0.07077284902334213,0.08729386329650879
0.05064116790890694,0.04564940556883812,0.02724531851708889,0.05293320119380951,0.10117212682962418,0.047174446284770966,0.0638028085231781,0.5950827598571777,0.3164319396018982,0.07216900587081909,0.03010154329240322,0.05483124032616615,0.004028197843581438,0.00039610694511793554,0.01145445741713047,0.025227772071957588,0.1421177238225937
0.05160347744822502,0.06038552150130272,0.012448417022824287,0.012271597981452942,0.034853316843509674,0.018273886293172836,0.011555198580026627,0.35483208298683167,0.07167623937129974,0.08918384462594986,0.020739736035466194,0.019347088411450386,0.0023057523649185896,0.026507023721933365,0.017804017290472984,0.0017417047638446093,0.004728623200207949
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005732823628932238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3440791368484497,0.3243873715400696,0.33289486169815063,0.32602131366729736,0.3443111181259155,0.30677416920661926,0.26141470670700073,0.46664363145828247,0.3843102753162384,0.27125105261802673,0.3244907557964325,0.3168935775756836,0.31141912937164307,0.2483832836151123,0.2627796232700348,0.27911651134490967,0.29554855823516846
0.5983853340148926,0.6509803533554077,0.6466081142425537,0.6444847583770752,0.6680403351783752,0.6453771591186523,0.6400186419487,0.7073951363563538,0.6800175309181213,0.6708691120147705,0.6605624556541443,0.6794777512550354,0.6369951963424683,0.6338849663734436,0.6345258951187134,0.623863935470581,0.6425578594207764
