39,44,79,122,164,192,196,292,310,359
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02863345667719841,0.011857698671519756,0.08956611156463623,0.059121571481227875,0.0,0.07166098803281784,0.08593688905239105,0.18148675560951233,0.0021773655898869038,0.15068092942237854
0.5355384945869446,0.5300828218460083,0.5347450375556946,0.4905183017253876,0.021968979388475418,0.5312896370887756,0.13628581166267395,0.5842763185501099,0.5711084008216858,0.5952558517456055
0.470611035823822,0.2056041806936264,0.3255974352359772,0.2971022129058838,0.11737661063671112,0.6438499093055725,0.22131673991680145,0.6891072392463684,0.7008433938026428,0.7060766816139221
0.33841219544410706,0.33003905415534973,0.43948954343795776,0.25067412853240967,0.29882967472076416,0.5574377775192261,0.35640087723731995,0.7329431176185608,0.5646615028381348,0.7420413494110107
0.30083757638931274,0.20311172306537628,0.43293842673301697,0.11610899120569229,0.29219895601272583,0.49517354369163513,0.4884125292301178,0.7459490299224854,0.49051421880722046,0.7567911744117737
0.21767857670783997,0.3406718075275421,0.3548780679702759,0.2281464785337448,0.3532367944717407,0.5045886039733887,0.6064666509628296,0.7419824600219727,0.2700815200805664,0.5892187356948853
0.1137353926897049,0.21744225919246674,0.27067261934280396,0.20933514833450317,0.4426670968532562,0.3096238672733307,0.37004417181015015,0.7076722383499146,0.18871226906776428,0.7173046469688416
0.23995140194892883,0.13327622413635254,0.45447590947151184,0.37916669249534607,0.22926604747772217,0.4521115720272064,0.48239973187446594,0.6304539442062378,0.20590008795261383,0.6396441459655762
0.27717167139053345,0.03065847046673298,0.15756894648075104,0.35591599345207214,0.12820981442928314,0.4790754020214081,0.4511203467845917,0.4046976566314697,0.11412014067173004,0.412636935710907
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
