1,2,5,7,8,9,11,12,13,16
2401.9895458651254,2481.3682752008203,2309.108060325941,604.7312741408136,792.6793854023879,532.208722784379,394.61420664548365,2240.750905738758,3037.2523555022094,527.6017003058055
2255.925936701519,2330.477690950019,2168.692521124039,567.9579115642917,744.4770057788905,499.8454150372414,370.6179426529554,2104.49212597336,2852.5587785676207,495.51854295810534
2177.3457463182904,2249.30065509995,2093.1509138309443,548.1743539153916,718.5447959052017,482.4344055547049,357.70828634761943,2031.1867974479087,2753.1962027611917,478.25825049433735
2138.3891115530346,2209.056617493086,2055.7006761750495,538.3665279744398,705.6887360792022,473.80278562609845,351.3082412067351,1994.845209373536,2703.936566761987,469.70134949711075
2104.752775192097,2174.308698592401,2023.3650086262132,529.8981545046241,694.5884253057126,466.34998399146315,345.78224871839086,1963.4667833948506,2661.4043076109892,462.3130624470535
2110.9376055480216,2180.6979195026706,2029.3106804761164,531.4552638383936,696.6294781211969,467.72035659363837,346.7983322098205,1969.2364439022144,2669.2248622837815,463.6715725277928
2157.2301552651957,2228.5203025950914,2073.8131637899924,543.109999231345,711.9064596225061,477.97739489000435,354.40356838234516,2012.4215080863114,2727.760569032684,473.8398215879591
2263.2095348874072,2338.001990753441,2175.694473030184,569.7916496081828,746.8806624240441,501.45924158134926,371.81453875163396,2111.286797190877,2861.7686961481127,497.1183995410926
2449.9237290879555,2530.8865429849347,2355.1886975358384,616.7993115496947,808.4981215672669,542.8294977476384,402.48914087083796,2285.467405299425,3097.8638644711955,538.1305373753383
2585.681116158951,2671.130314645814,2485.6965414496713,650.9779522514393,853.2993499208699,572.9092562986174,424.7922327754239,2412.1117899778346,3269.5254957085194,567.9499128888705
2591.710234617225,2677.35867783563,2491.4925225573434,652.4958591438713,855.2890163298059,574.2451278221706,425.78273492031434,2417.736191078763,3277.149156798352,569.2742205468312
2559.2890639376164,2643.8660822880183,2460.3250319783942,644.3334190166994,844.5897217835086,567.0615703965058,420.4563776227668,2387.4913602090774,3236.1534425645855,562.152847014664
2527.450748700612,2610.9756038506976,2429.7178586592913,636.3177201253723,834.0827750743686,560.0071562267765,415.22577554549827,2357.7902593748445,3195.8947336475217,555.159498820109
